globaltag = DES19_62_V8::All
HcalTopologyIdealEP::HcalTopologyIdealEP
======================== Opening output file
Begin processing the 1st record. Run 1, Event 1, LumiSection 1 at 18-Feb-2014 20:02:57.056 CET
RPCGeometryESModule :: produce
RPCGeometryESModule :: produce :: 1/4 Get Muon Ideal Geometry Record
%MSG-e Specific:  RPCTiming:timing 18-Feb-2014 20:02:59 CET Run: 1 Event: 1
Could not process q-name of a DDLogicalPart, reason:
No regex-match for namespace=  name=HFFibre.*

SpecPar selection is:
//HFFibre.*

%MSG
RPCGeometryESModule :: produce :: 2/4 Get Muon DDD Constants
RPCGeometryESModule :: produce :: 3/4 Get Muon Numbering Record
in MuonNumberingInitialization::initializeMuonDDDConstants
about to make my new muonDDDConst_
in MuonNumberingInitialization::produce
RPCGeometryESModule :: produce :: 4/4 Build
RPCDetId: 637600458 RE+3_R3_CH31_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637633226 RE+3_R3_CH31_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637575878 RE+3_R2_CH33_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637608646 RE+3_R2_CH33_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637641414 RE+3_R2_CH33_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637575882 RE+3_R3_CH33_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637608650 RE+3_R3_CH33_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637641418 RE+3_R3_CH33_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637584070 RE+3_R2_CH35_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637616838 RE+3_R2_CH35_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637649606 RE+3_R2_CH35_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637584074 RE+3_R3_CH35_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637616842 RE+3_R3_CH35_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637649610 RE+3_R3_CH35_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637567046 RE+3_R2_CH01_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637599814 RE+3_R2_CH01_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637632582 RE+3_R2_CH01_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637567050 RE+3_R3_CH01_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637599818 RE+3_R3_CH01_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637632586 RE+3_R3_CH01_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637567042 RE+3_R1_CH01_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637599810 RE+3_R1_CH01_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637632578 RE+3_R1_CH01_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637665346 RE+3_R1_CH01_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637698114 RE+3_R1_CH01_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637575234 RE+3_R1_CH03_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637608002 RE+3_R1_CH03_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637640770 RE+3_R1_CH03_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637673538 RE+3_R1_CH03_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637706306 RE+3_R1_CH03_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637571266 RE+3_R1_CH05_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637604034 RE+3_R1_CH05_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637636802 RE+3_R1_CH05_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637669570 RE+3_R1_CH05_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637702338 RE+3_R1_CH05_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637567298 RE+3_R1_CH07_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637600066 RE+3_R1_CH07_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637632834 RE+3_R1_CH07_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637665602 RE+3_R1_CH07_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637698370 RE+3_R1_CH07_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637575490 RE+3_R1_CH09_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637608258 RE+3_R1_CH09_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637641026 RE+3_R1_CH09_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637673794 RE+3_R1_CH09_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637706562 RE+3_R1_CH09_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637571522 RE+3_R1_CH11_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637604290 RE+3_R1_CH11_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637637058 RE+3_R1_CH11_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637669826 RE+3_R1_CH11_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637702594 RE+3_R1_CH11_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637567554 RE+3_R1_CH13_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637600322 RE+3_R1_CH13_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637633090 RE+3_R1_CH13_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637665858 RE+3_R1_CH13_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637698626 RE+3_R1_CH13_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637575746 RE+3_R1_CH15_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637608514 RE+3_R1_CH15_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637641282 RE+3_R1_CH15_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637674050 RE+3_R1_CH15_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637706818 RE+3_R1_CH15_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637571778 RE+3_R1_CH17_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637604546 RE+3_R1_CH17_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637637314 RE+3_R1_CH17_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637670082 RE+3_R1_CH17_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637702850 RE+3_R1_CH17_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637571138 RE+3_R1_CH02_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637603906 RE+3_R1_CH02_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637636674 RE+3_R1_CH02_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637669442 RE+3_R1_CH02_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637702210 RE+3_R1_CH02_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637567170 RE+3_R1_CH04_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637599938 RE+3_R1_CH04_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637632706 RE+3_R1_CH04_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637665474 RE+3_R1_CH04_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637698242 RE+3_R1_CH04_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637575362 RE+3_R1_CH06_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637608130 RE+3_R1_CH06_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637640898 RE+3_R1_CH06_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637673666 RE+3_R1_CH06_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637706434 RE+3_R1_CH06_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637571394 RE+3_R1_CH08_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637604162 RE+3_R1_CH08_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637636930 RE+3_R1_CH08_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637669698 RE+3_R1_CH08_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637702466 RE+3_R1_CH08_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637567426 RE+3_R1_CH10_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637600194 RE+3_R1_CH10_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637632962 RE+3_R1_CH10_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637665730 RE+3_R1_CH10_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637698498 RE+3_R1_CH10_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637575618 RE+3_R1_CH12_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637608386 RE+3_R1_CH12_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637641154 RE+3_R1_CH12_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637673922 RE+3_R1_CH12_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637706690 RE+3_R1_CH12_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637571650 RE+3_R1_CH14_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637604418 RE+3_R1_CH14_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637637186 RE+3_R1_CH14_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637669954 RE+3_R1_CH14_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637702722 RE+3_R1_CH14_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637567682 RE+3_R1_CH16_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637600450 RE+3_R1_CH16_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637633218 RE+3_R1_CH16_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637665986 RE+3_R1_CH16_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637698754 RE+3_R1_CH16_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637575874 RE+3_R1_CH18_A R: 304 cm | striplength: 32.1 cm | stripwidth: 0.557396 cm
RPCDetId: 637608642 RE+3_R1_CH18_B R: 271 cm | striplength: 32.1 cm | stripwidth: 0.496562 cm
RPCDetId: 637641410 RE+3_R1_CH18_C R: 238 cm | striplength: 32.1 cm | stripwidth: 0.434687 cm
RPCDetId: 637674178 RE+3_R1_CH18_D R: 205 cm | striplength: 32.1 cm | stripwidth: 0.375 cm
RPCDetId: 637706946 RE+3_R1_CH18_E R: 172 cm | striplength: 32.1 cm | stripwidth: 0.314167 cm
RPCDetId: 637571174 RE+4_R2_CH02_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637603942 RE+4_R2_CH02_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637636710 RE+4_R2_CH02_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637571178 RE+4_R3_CH02_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637603946 RE+4_R3_CH02_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637636714 RE+4_R3_CH02_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637579366 RE+4_R2_CH04_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637612134 RE+4_R2_CH04_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637644902 RE+4_R2_CH04_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637579370 RE+4_R3_CH04_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637612138 RE+4_R3_CH04_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637644906 RE+4_R3_CH04_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637587558 RE+4_R2_CH06_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637620326 RE+4_R2_CH06_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637653094 RE+4_R2_CH06_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637587562 RE+4_R3_CH06_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637620330 RE+4_R3_CH06_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637653098 RE+4_R3_CH06_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637571302 RE+4_R2_CH08_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637604070 RE+4_R2_CH08_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637636838 RE+4_R2_CH08_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637571306 RE+4_R3_CH08_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637604074 RE+4_R3_CH08_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637636842 RE+4_R3_CH08_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637579494 RE+4_R2_CH10_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637612262 RE+4_R2_CH10_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637645030 RE+4_R2_CH10_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637579498 RE+4_R3_CH10_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637612266 RE+4_R3_CH10_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637645034 RE+4_R3_CH10_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637587686 RE+4_R2_CH12_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637620454 RE+4_R2_CH12_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637653222 RE+4_R2_CH12_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637587690 RE+4_R3_CH12_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637620458 RE+4_R3_CH12_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637653226 RE+4_R3_CH12_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637571430 RE+4_R2_CH14_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637604198 RE+4_R2_CH14_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637636966 RE+4_R2_CH14_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637571434 RE+4_R3_CH14_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637604202 RE+4_R3_CH14_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637636970 RE+4_R3_CH14_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637579622 RE+4_R2_CH16_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637612390 RE+4_R2_CH16_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637645158 RE+4_R2_CH16_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637579626 RE+4_R3_CH16_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637612394 RE+4_R3_CH16_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637645162 RE+4_R3_CH16_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637587814 RE+4_R2_CH18_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637620582 RE+4_R2_CH18_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637653350 RE+4_R2_CH18_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637587818 RE+4_R3_CH18_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637620586 RE+4_R3_CH18_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637653354 RE+4_R3_CH18_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637571558 RE+4_R2_CH20_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637604326 RE+4_R2_CH20_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637637094 RE+4_R2_CH20_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637571562 RE+4_R3_CH20_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637604330 RE+4_R3_CH20_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637637098 RE+4_R3_CH20_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637579750 RE+4_R2_CH22_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637612518 RE+4_R2_CH22_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637645286 RE+4_R2_CH22_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637579754 RE+4_R3_CH22_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637612522 RE+4_R3_CH22_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637645290 RE+4_R3_CH22_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637587942 RE+4_R2_CH24_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637620710 RE+4_R2_CH24_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637653478 RE+4_R2_CH24_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637587946 RE+4_R3_CH24_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637620714 RE+4_R3_CH24_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637653482 RE+4_R3_CH24_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637571686 RE+4_R2_CH26_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637604454 RE+4_R2_CH26_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637637222 RE+4_R2_CH26_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637571690 RE+4_R3_CH26_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637604458 RE+4_R3_CH26_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637637226 RE+4_R3_CH26_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637579878 RE+4_R2_CH28_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637612646 RE+4_R2_CH28_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637645414 RE+4_R2_CH28_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637579882 RE+4_R3_CH28_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637612650 RE+4_R3_CH28_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637645418 RE+4_R3_CH28_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637588070 RE+4_R2_CH30_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637620838 RE+4_R2_CH30_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637653606 RE+4_R2_CH30_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637588074 RE+4_R3_CH30_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637620842 RE+4_R3_CH30_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637653610 RE+4_R3_CH30_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637571814 RE+4_R2_CH32_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637604582 RE+4_R2_CH32_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637637350 RE+4_R2_CH32_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637571818 RE+4_R3_CH32_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637604586 RE+4_R3_CH32_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637637354 RE+4_R3_CH32_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637580006 RE+4_R2_CH34_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637612774 RE+4_R2_CH34_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637645542 RE+4_R2_CH34_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637580010 RE+4_R3_CH34_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637612778 RE+4_R3_CH34_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637645546 RE+4_R3_CH34_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637588198 RE+4_R2_CH36_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637620966 RE+4_R2_CH36_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637653734 RE+4_R2_CH36_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637588202 RE+4_R3_CH36_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
RPCDetId: 637620970 RE+4_R3_CH36_B R: 602.75 cm | striplength: 75.9 cm | stripwidth: 3.29581 cm
RPCDetId: 637653738 RE+4_R3_CH36_C R: 533.6 cm | striplength: 60.4 cm | stripwidth: 2.91769 cm
RPCDetId: 637575270 RE+4_R2_CH03_A R: 466.55 cm | striplength: 61.7 cm | stripwidth: 2.55106 cm
RPCDetId: 637608038 RE+4_R2_CH03_B R: 407.75 cm | striplength: 53.9 cm | stripwidth: 2.22953 cm
RPCDetId: 637640806 RE+4_R2_CH03_C R: 355.85 cm | striplength: 47.9 cm | stripwidth: 1.94572 cm
RPCDetId: 637575274 RE+4_R3_CH03_A R: 667.65 cm | striplength: 51.9 cm | stripwidth: 3.65066 cm
